,n16S,nge,ncds,genome_size,GC,phi,clade_size,npaths_terminal,nec_terminal,branch_length
132,1.6666666666666667,2.3333333333333335,4015.0,4376175.333333333,60.542125536461036,0.46635748283930084,3.0,192.0,343.0,0.0227404
134,1.75,2.25,4266.5,4613271.75,61.670601645170066,0.4674765872814688,4.0,195.0,257.25,0.013421
140,2.0,2.0,6724.0,7240370.5,62.68772727011994,0.47267452865634885,2.0,261.0,534.5,0.00332444
141,2.0,2.0,6798.0,7320826.666666667,62.713816840195385,0.4716317417273126,3.0,261.3333333333333,447.3333333333333,0.00335755
146,2.0,1.0,6859.5,7564102.0,63.146181733552815,0.4683611094402851,2.0,232.0,649.5,0.00165413
147,2.0,1.0,6703.0,7418703.666666667,63.231273995939546,0.4677691572056752,3.0,234.0,644.0,0.00496908
149,1.75,1.0,6544.0,7251325.75,63.31935459124624,0.4693512442222072,4.0,231.25,623.25,0.00331479
150,1.8,1.0,6552.4,7275622.0,63.303165892265724,0.46936822534586636,5.0,233.4,619.0,0.00498108
151,1.875,1.375,6644.5,7292573.75,63.082159997739346,0.47021704398890873,8.0,243.875,554.625,0.00165518
152,1.8888888888888888,1.7777777777777777,6641.111111111111,7298282.444444444,63.05855546377547,0.4705935241130725,9.0,242.44444444444446,494.1111111111111,0.00748935
153,1.8,1.7,6555.7,7209970.7,63.00458587824227,0.46976274262805673,10.0,241.7,505.3,0.0114109
154,1.7857142857142858,1.8571428571428572,5901.642857142857,6468056.714285715,62.62344752593594,0.4691095553861744,14.0,228.35714285714286,434.42857142857144,0.00396742
155,1.894736842105263,2.4210526315789473,5920.8421052631575,6443123.0,62.69912503257081,0.46603261439569943,19.0,226.78947368421052,356.05263157894734,0.025532
163,3.0,1.0,1037.5,1247782.5,36.520221704392284,0.6373227427207686,2.0,88.0,126.0,0.0206533
164,3.0,1.0,1019.0,1229265.6666666667,35.84795966057558,0.6406901920034469,3.0,88.0,111.33333333333333,0.0188981
165,3.0,1.0,1019.0,1236518.75,35.69620484451154,0.6388082931659913,4.0,87.75,96.5,0.0158564
166,3.0,1.0,1004.8,1228255.2,34.77969963302577,0.6363315445448714,5.0,88.0,87.0,0.0826292
167,3.0,1.0,1042.8333333333333,1274322.5,34.87565846598738,0.6282596117421936,6.0,93.33333333333333,136.0,0.166339
172,5.0,3.0,4679.5,5230087.5,53.661853961823084,0.44439556492956733,2.0,113.0,125.0,0.0153054
173,4.666666666666667,3.3333333333333335,4809.333333333333,5368488.666666667,53.49463605613884,0.4490438937523984,3.0,133.33333333333334,112.33333333333333,0.0238271
174,4.5,4.0,4808.25,5327810.75,54.152230205656856,0.4511501754975852,4.0,141.0,93.75,0.0350109
177,3.0,2.0,3032.0,3438565.0,57.11610135146634,0.4534929067337707,2.0,99.0,1.5,0.0113572
179,3.0,2.0,3121.6666666666665,3490036.0,57.1051915897414,0.4549161753456976,3.0,116.0,1.3333333333333333,0.00375922
181,3.0,2.0,2985.0,3427061.25,57.1106396468472,0.45668491877739553,4.0,124.0,2.0,0.00147099
185,3.0,2.0,3054.5,3279777.5,57.22024010150626,0.4594717696170106,2.0,146.5,10.5,1e-06
186,3.0,2.0,3030.6666666666665,3293084.0,57.23063669249533,0.45726316136250866,3.0,145.33333333333334,10.666666666666666,1e-06
188,3.0,2.0,3024.25,3293431.75,57.23021918913678,0.4552119543838731,4.0,145.25,9.5,1e-06
189,3.0,2.0,3004.625,3360246.5,57.17042941799199,0.4559484365806343,8.0,134.625,5.75,0.00714777
190,3.5,2.6666666666666665,3605.8333333333335,4016101.25,56.16436301388027,0.45434901621961793,12.0,136.75,35.083333333333336,0.0432247
194,3.0,8.0,6344.0,6990418.0,63.62199667282003,0.440758616160411,2.0,205.5,2.0,0.0190956
195,2.6666666666666665,5.666666666666667,5590.666666666667,6112481.0,63.1827147531377,0.44127684141598583,3.0,208.33333333333334,177.33333333333334,0.0157044
196,3.3333333333333335,3.2666666666666666,4002.8,4435377.2,57.56803336173176,0.4517345812588915,15.0,151.06666666666666,63.53333333333333,0.0146437
201,4.0,5.0,5061.0,5456207.5,60.746146968684215,0.453087236926658,2.0,203.0,530.5,0.017068
206,3.0,5.0,6297.5,6907344.5,61.144220195426726,0.4652570495463595,2.0,201.0,150.5,0.00333666
207,3.0,5.666666666666667,6186.0,6781639.0,61.10558965254517,0.46570481607853,3.0,207.33333333333334,366.0,1e-06
209,3.0,5.75,6164.5,6750716.0,61.10892111078619,0.46659812190218364,4.0,204.5,276.25,0.00166639
210,3.0,5.4,6138.2,6737836.4,61.062127668307696,0.46605523589415093,5.0,204.6,225.6,1e-06
217,3.0,4.0,6383.0,6994435.5,59.40880526507662,0.46144958286193155,2.0,186.5,55.0,0.0029508
221,3.0,4.0,6455.5,7105405.0,59.70510217390006,0.46243912601175546,2.0,198.0,346.5,0.00823436
222,3.0,4.0,6653.666666666667,7412126.0,59.61462644086024,0.46089416468047345,3.0,200.33333333333334,443.0,0.00439752
223,3.0,4.0,6545.4,7245049.8,59.53229797054679,0.4611163319530567,5.0,194.8,287.8,0.00258164
224,3.0,4.166666666666667,6569.333333333333,7249758.166666667,59.58928579292046,0.4609464051768508,6.0,192.0,243.16666666666666,0.0386756
226,3.0,4.857142857142857,6693.0,7420840.714285715,59.72026843825511,0.4620290802044388,7.0,192.57142857142858,214.57142857142858,0.00313472
230,3.0,6.5,6776.5,7372857.5,60.82288987000749,0.4714103811677781,2.0,207.5,137.5,0.0015023
231,3.0,6.666666666666667,6890.333333333333,7499008.0,60.83595374281495,0.4713624086229184,3.0,216.0,354.0,0.00166047
233,3.0,6.25,6760.25,7342431.5,60.9214484667186,0.47072846417154096,4.0,210.25,301.5,1e-06
234,3.0,5.363636363636363,6717.454545454545,7392328.2727272725,60.1570611758782,0.46519249255611234,11.0,199.0,246.1818181818182,0.0135434
235,3.0,5.333333333333333,6671.083333333333,7336328.583333333,60.259294180063456,0.4648937905622513,12.0,200.5,242.25,0.00166056
236,3.0,5.3076923076923075,6629.384615384615,7284722.846153846,60.34900872879739,0.46488783969018316,13.0,200.23076923076923,231.15384615384616,0.00332409
237,3.0,5.357142857142857,6569.5,7212564.857142857,60.412676534851634,0.464690508470931,14.0,200.28571428571428,217.5,0.0033273
238,3.0,5.368421052631579,6456.0,7087636.315789473,60.5835847278664,0.4650496472665151,19.0,201.42105263157896,219.6315789473684,0.0344212
241,3.0,4.5,6732.0,7391660.0,59.574912945083845,0.46920848556257566,2.0,195.5,21.0,0.00248124
242,3.0,5.285714285714286,6482.285714285715,7116590.952380952,60.48752074855379,0.4654457271042352,21.0,200.85714285714286,200.71428571428572,0.0205651
247,3.0,2.0,4412.5,4926671.5,62.21197427806509,0.4404316314462139,2.0,212.5,186.0,0.0117491
248,2.6666666666666665,2.6666666666666665,4634.333333333333,5182136.666666667,62.27639545518566,0.44203090734227146,3.0,207.33333333333334,178.33333333333334,0.109567
250,2.25,4.25,4615.0,5189317.0,63.3945772657043,0.4553781793298522,4.0,197.25,134.5,0.0436188
251,2.4,4.0,4545.2,5066938.6,63.0853150564724,0.4589686712130613,5.0,200.6,146.2,0.0169415
252,2.8846153846153846,5.038461538461538,6109.7692307692305,6722427.038461538,60.98709657699966,0.46420013943285554,26.0,200.80769230769232,190.23076923076923,0.0317403
253,2.9642857142857144,5.035714285714286,6034.857142857143,6631982.785714285,60.96988589069142,0.46340636068241287,28.0,200.96428571428572,214.53571428571428,0.0202058
256,3.0,2.5,6000.5,6434105.5,61.2606751072603,0.4685573704523444,2.0,202.0,213.0,0.00475817
257,2.966666666666667,4.866666666666666,6032.566666666667,6618790.966666667,60.98927183846267,0.4637497613337417,30.0,201.03333333333333,214.43333333333334,0.0442069
258,3.0,4.935483870967742,6015.580645161291,6609183.064516129,60.87577109659106,0.46356286628053467,31.0,200.29032258064515,208.51612903225808,0.0541479
260,3.0,4.84375,5970.78125,6557791.3125,60.88310914129886,0.46288774504954094,32.0,201.1875,204.0625,0.00704419
266,4.0,3.0,5162.5,5577926.5,59.11674936939892,0.4390170108415043,2.0,120.5,94.0,0.0133128
268,4.0,3.0,5124.666666666667,5546031.333333333,59.320244790362544,0.44121302972800674,3.0,133.0,72.33333333333333,1e-06
269,4.0,3.5,5217.25,5655807.75,59.3624120814431,0.44225636924657596,4.0,140.75,75.25,0.0066259
270,4.0,3.6,5229.6,5661394.8,59.35051871712252,0.44263473428487216,5.0,145.2,118.6,0.0150856
271,4.166666666666667,3.6666666666666665,5219.833333333333,5662604.833333333,59.20355808659051,0.44356994773095143,6.0,148.83333333333334,164.16666666666666,0.0119016
272,3.1842105263157894,4.657894736842105,5852.210526315789,6416446.078947368,60.617916869502814,0.45983756652555313,38.0,192.92105263157896,197.76315789473685,0.0371483
273,3.2051282051282053,4.666666666666667,5847.897435897436,6413068.897435897,60.63227683709129,0.4594814948772454,39.0,193.48717948717947,194.94871794871796,0.0406508
278,3.0,3.5,6108.0,6724801.0,62.36838814896271,0.4534001584706503,2.0,212.0,494.0,0.00162259
280,3.0,3.3333333333333335,5875.0,6514543.0,62.25576194813476,0.45421903992101736,3.0,207.33333333333334,410.0,0.00334562
281,3.0,3.5,5954.5,6656754.5,62.224869977849195,0.45493532160297623,4.0,207.0,351.0,1e-06
284,3.0,3.5,6215.5,6754635.0,61.661930386686734,0.4547256728815517,2.0,180.0,686.0,0.00164447
286,3.0,3.6666666666666665,6195.333333333333,6753353.0,61.844127293684785,0.45445758169206374,3.0,187.66666666666666,621.6666666666666,0.0220857
287,3.0,3.5714285714285716,6057.714285714285,6698153.857142857,62.06169454177873,0.45473057592687083,7.0,198.71428571428572,467.0,0.0227257
288,3.25,3.5,6127.0,6769322.375,62.093880821091666,0.455209971225365,8.0,200.375,438.75,0.0187019
289,3.2127659574468086,4.468085106382978,5895.404255319149,6473707.787234043,60.881060493942435,0.4587544270216062,47.0,194.6595744680851,236.4468085106383,0.012941
293,2.0,1.0,2216.5,2622214.5,45.27634958090836,0.4690432132771687,2.0,156.0,0.0,0.00159787
294,2.0,1.0,2292.3333333333335,2717213.6666666665,45.4010685192117,0.46820642056702666,3.0,157.33333333333334,0.0,0.0421215
300,2.0,1.0,1492.5,1953275.0,38.159488590496586,0.5087050718256058,2.0,111.5,177.5,0.00886597
303,2.0,1.5,1813.5,2330471.0,38.59779563199398,0.5068439166793395,2.0,110.0,176.5,0.00681393
305,2.0,1.3333333333333333,1698.6666666666667,2154547.0,38.67540008546442,0.5018160294666926,3.0,103.0,119.33333333333333,0.00349278
307,2.0,1.5,1722.0,2208290.25,38.51588106784591,0.5034070327486972,4.0,102.0,91.0,0.0068906
308,2.0,1.3333333333333333,1645.5,2123285.1666666665,38.39708357539613,0.5051730457743334,6.0,105.16666666666667,119.83333333333333,0.00373288
309,2.0,1.2857142857142858,1584.142857142857,2045870.7142857143,38.454191452980915,0.5070317658403898,7.0,104.71428571428571,131.14285714285714,0.00964326
310,2.0,1.25,1553.125,2010511.375,38.343145702250375,0.512174238925621,8.0,104.75,114.75,0.0202762
315,2.0,1.0,1244.0,1571298.5,35.848038019393,0.5266768678442522,2.0,100.0,35.5,1e-06
316,2.3333333333333335,1.0,1241.0,1586099.0,35.92340782238174,0.5278055569331971,3.0,102.0,30.666666666666668,0.00649295
318,2.25,1.0,1221.0,1570260.0,35.8742994374348,0.5289357174420095,4.0,104.5,117.75,0.00158266
319,2.2,1.0,1202.0,1555011.6,35.766382518506454,0.531198943093407,5.0,104.2,94.2,0.0219117
320,2.076923076923077,1.1538461538461537,1418.076923076923,1835319.1538461538,37.35208293927194,0.5194914328363078,13.0,104.53846153846153,106.84615384615384,0.00642815
321,2.0714285714285716,1.1428571428571428,1411.357142857143,1818259.9285714286,37.67263316008142,0.5191161335515002,14.0,103.28571428571429,99.85714285714286,0.00681557
324,2.0,1.0,1156.5,1456358.0,38.327657959987675,0.5312728534707152,2.0,101.0,169.5,0.0155725
325,2.0625,1.125,1379.5,1773022.1875,37.754511260069705,0.5206357235414021,16.0,103.0,108.5625,0.0234764
326,2.0526315789473686,1.105263157894737,1523.6315789473683,1922105.0526315789,38.96186240625003,0.512357412545448,19.0,111.57894736842105,91.42105263157895,0.0404557
327,2.878787878787879,3.5,4636.863636363636,5163397.909090909,54.57098831718249,0.474185589520894,66.0,170.74242424242425,194.6969696969697,0.00661643
328,2.962962962962963,3.45679012345679,4519.444444444444,5028579.259259259,55.1259966587657,0.470027995398301,81.0,167.09876543209876,170.40740740740742,0.0274169
329,2.9655172413793105,3.2873563218390807,4279.6781609195405,4769665.0,53.72942161098788,0.480940520663397,87.0,162.01149425287358,168.0344827586207,0.0155173
331,2.965909090909091,3.284090909090909,4283.511363636364,4773643.954545454,53.78745242532707,0.48056919863682934,88.0,162.5568181818182,168.4090909090909,0.0108566
332,2.966292134831461,3.3146067415730336,4300.483146067416,4789760.415730337,53.82605625716208,0.48028290546832975,89.0,163.0561797752809,167.61797752808988,0.0123544
333,2.7777777777777777,3.1574074074074074,4585.5462962962965,5080629.759259259,55.38705909728028,0.4777759098166633,108.0,174.2685185185185,200.7685185185185,0.0299927
334,2.770642201834862,3.1376146788990824,4580.94495412844,5080161.779816514,55.4709291133658,0.47776982655143596,109.0,174.36697247706422,203.045871559633,0.0348965
335,2.739130434782609,3.0521739130434784,4551.4,5036450.182608696,55.78407877642348,0.47858937668634005,115.0,175.03478260869565,203.4,0.0267527
340,2.0,1.5,4265.5,4772175.0,65.64611684568669,0.4686348323638561,2.0,161.0,0.0,0.00327365
341,2.0,1.3333333333333333,4319.666666666667,4837166.0,65.4619281188882,0.4740717179344358,3.0,162.0,56.666666666666664,0.0541589
342,2.0,1.25,4214.25,4719323.5,64.91769037085041,0.47745346249425075,4.0,156.5,45.75,0.14474
346,2.0,1.5,2312.0,2534761.5,34.30254417390767,0.3904153125125184,2.0,154.0,473.0,0.0743597
350,2.0,1.0,2799.0,3109814.5,45.34160924527391,0.3390939814070062,2.0,153.0,323.5,0.120355
351,2.0,1.3333333333333333,2556.6666666666665,2812060.3333333335,42.10388767654458,0.3537233123601329,3.0,150.33333333333334,338.6666666666667,0.0583632
352,2.0,1.4,2458.8,2701140.8,38.98335027548982,0.36840011242108706,5.0,151.8,392.4,0.177408
353,2.1666666666666665,1.3333333333333333,2478.3333333333335,2739013.5,41.83757940823194,0.3746689682155569,6.0,147.83333333333334,366.1666666666667,0.10426
359,1.0,1.0,4067.0,4453284.0,60.506773844059964,0.2734771747146566,2.0,150.5,520.0,0.0136111
360,1.0,1.0,3708.3333333333335,4067228.3333333335,60.081589234154116,0.2793444167551198,3.0,144.0,346.6666666666667,0.0159016
361,1.0,1.0,3714.0,4071625.5,59.80099544680149,0.27607406562682035,4.0,142.25,260.0,0.429712
365,2.0,1.0,2427.0,2557740.5,54.569625326317606,0.3499540999282446,2.0,119.5,13.0,0.0445136
366,2.3333333333333335,1.0,2437.0,2558339.6666666665,53.06226609866633,0.34249302441082724,3.0,119.66666666666667,13.0,0.363294
367,1.5714285714285714,1.0,3166.714285714286,3423074.4285714286,56.912968583314985,0.30453933367710906,7.0,132.57142857142858,154.14285714285714,0.171809
368,1.5,1.0,3024.375,3245665.5,54.06496049655743,0.3177806986999627,8.0,135.0,194.5,0.0779171
373,1.0,4.0,921.0,1139705.0,35.20643255905111,0.44079237002805716,2.0,75.5,7.5,0.0836785
374,1.0,3.0,1054.3333333333333,1289463.0,36.58482669321976,0.4344054945562203,3.0,74.0,26.333333333333332,0.274077
375,1.0,2.5,1170.25,1377987.75,37.426652111189746,0.4167022276748647,4.0,81.0,61.75,0.28173
382,1.0,3.0,4735.0,5864041.0,58.681657645293136,0.38653380949835836,2.0,182.5,446.5,0.0528479
385,1.5,1.0,4018.0,5161542.0,58.80835095755706,0.36310711762015546,2.0,179.5,285.0,0.015634
387,1.3333333333333333,2.6666666666666665,4180.333333333333,5275689.333333333,59.19774024740124,0.36842510500129605,3.0,121.66666666666667,297.3333333333333,0.0302404
389,1.25,2.25,4316.5,5516161.25,58.875773760287565,0.37073700644370544,4.0,137.25,226.5,0.0144105
390,1.1666666666666667,2.5,4456.0,5632121.166666667,58.81106838862275,0.3760026074619231,6.0,152.33333333333334,299.8333333333333,0.0598055
391,1.1428571428571428,2.2857142857142856,4512.714285714285,5634727.857142857,58.75003623565033,0.3733242343329419,7.0,156.42857142857142,259.2857142857143,0.173527
392,1.25,2.125,4938.75,6176091.875,59.144088811407556,0.3736746116446229,8.0,164.75,313.875,0.0633607
393,1.2222222222222223,2.111111111111111,4712.444444444444,5900456.333333333,59.38783784671174,0.3715011737302209,9.0,163.66666666666666,351.3333333333333,0.0696037
394,1.2,2.0,4850.8,6058442.1,60.171198346358054,0.37371781780698365,10.0,165.1,319.6,0.138274
395,1.1428571428571428,2.142857142857143,3799.214285714286,4721169.428571428,53.67275656488139,0.3859990777692355,14.0,141.07142857142858,245.92857142857142,0.0540641
402,4.0,1.5,2509.0,3051379.0,40.734636310352045,0.29497126785379457,2.0,85.0,13.0,0.0571117
403,3.0,1.6666666666666667,2442.3333333333335,2910377.6666666665,41.02349670099626,0.29755143776378495,3.0,95.0,157.66666666666666,0.0400804
404,2.75,1.75,2286.75,2715759.5,41.70138833613744,0.3131093577508346,4.0,103.25,243.25,0.0710127
410,1.0,1.0,1059.5,1226250.0,40.578837246437125,0.400668005903739,2.0,65.0,150.5,1e-06
411,1.0,1.0,1049.3333333333333,1227576.6666666667,40.578457115436045,0.401461851305092,3.0,64.33333333333333,150.33333333333334,0.00731967
412,1.0,1.25,1040.5,1232820.0,40.559969143092594,0.4040555612293827,4.0,65.0,156.5,0.00674029
413,1.0,1.4,1031.4,1227484.4,39.93283198972459,0.4038503194597853,5.0,64.2,128.4,0.024191
417,2.0,1.5,900.5,1042767.5,41.31200277296111,0.4752782169847437,2.0,58.5,8.5,0.0055016
426,2.0,2.0,908.0,1051887.5,41.26729336313735,0.4705380103570641,2.0,66.5,91.0,0.00124668
428,2.0,1.6666666666666667,907.0,1049352.3333333333,41.27904253694168,0.47013737998779415,3.0,65.33333333333333,79.33333333333333,1e-06
429,2.0,1.75,908.5,1049896.25,41.27569763295786,0.46919395840296774,4.0,65.0,73.5,0.00125699
430,2.0,1.6,907.2,1049623.0,41.281437623404415,0.4702016624071593,5.0,63.6,64.8,1e-06
431,2.0,1.5,905.6666666666666,1048448.3333333334,41.28618630971462,0.47044566666242704,6.0,62.5,55.333333333333336,1e-06
433,2.0,1.4285714285714286,903.0,1047601.2857142857,41.28919637264635,0.47082855532099055,7.0,61.285714285714285,47.42857142857143,1e-06
434,2.0,1.375,902.875,1047738.125,41.29085139478709,0.47251653555750156,8.0,60.75,43.25,1e-06
436,2.0,1.3333333333333333,902.2222222222222,1047164.6666666666,41.291832726555185,0.48032466139296365,9.0,60.333333333333336,39.333333333333336,1e-06
438,2.0,1.4,902.5,1047553.7,41.288561037974716,0.4792942026036241,10.0,60.9,40.7,0.00125696
440,2.0,1.3636363636363635,903.0,1047158.5454545454,41.290433245962156,0.478966894697046,11.0,60.09090909090909,37.18181818181818,0.00377898
441,2.0,1.3333333333333333,902.75,1046421.4166666666,41.29345147401455,0.4785589662858367,12.0,60.0,35.0,1e-06
442,2.0,1.3076923076923077,902.8461538461538,1046157.9230769231,41.29459428291158,0.4785565176614242,13.0,59.84615384615385,34.23076923076923,0.00120252
443,2.0,1.3333333333333333,902.5333333333333,1045705.8666666667,41.29691541491819,0.4781194109045336,15.0,59.666666666666664,30.8,0.0201502
448,2.0,1.5,905.5,1079146.5,42.06126510866697,0.43527045468387815,2.0,60.0,12.0,0.00126414
449,2.0,1.3333333333333333,908.6666666666666,1084098.3333333333,42.11982437046848,0.4366308452062744,3.0,60.666666666666664,11.333333333333334,0.0129177
450,2.0,1.25,907.5,1083617.5,41.984490219773875,0.43212349424391117,4.0,61.0,8.75,0.0354865
451,2.0,1.3157894736842106,903.578947368421,1053687.2631578948,41.44166800541412,0.468436060028613,19.0,59.94736842105263,26.157894736842106,0.00736162
