,CDP-diacylglycerol biosynthesis I,guanosine deoxyribonucleotides de novo biosynthesis I,adenosine deoxyribonucleotides de novo biosynthesis,thiamine diphosphate biosynthesis I (E. coli),thiamine diphosphate biosynthesis II (Bacillus),UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),L-proline biosynthesis I,tRNA processing,guanosine ribonucleotides de novo biosynthesis,pyrimidine deoxyribonucleotide phosphorylation,guanine and guanosine salvage,guanine and guanosine salvage II,dTDP-L-rhamnose biosynthesis I,protocatechuate degradation II (ortho-cleavage pathway),mevalonate pathway I,L-methionine degradation I (to L-homocysteine),glycine biosynthesis I,L-lysine biosynthesis VI,geranyl diphosphate biosynthesis,L-aspartate degradation I,L-aspartate biosynthesis,L-glutamine degradation I,D-mannose degradation,arginine dependent acid resistance,L-isoleucine biosynthesis I (from threonine),UDP-D-galactose biosynthesis,L-glutamine biosynthesis I,L-alanine biosynthesis III,acetate conversion to acetyl-CoA,pyrimidine deoxyribonucleotides de novo biosynthesis I,L-glutamate biosynthesis III,L-glutamate degradation I,S-adenosyl-L-methionine biosynthesis,UDP-N-acetyl-D-glucosamine biosynthesis I,NAD biosynthesis I (from aspartate),"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",long-chain fatty acid activation,molybdenum cofactor biosynthesis,hydroxymethylpyrimidine salvage,2'-deoxy-alpha-D-ribose 1-phosphate degradation,biotin-carboxyl carrier protein assembly,"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide II",5-aminoimidazole ribonucleotide biosynthesis I,5-aminoimidazole ribonucleotide biosynthesis II,L-glutamate biosynthesis II,L-glutamate degradation X,CMP-N-acetylneuraminate biosynthesis II (bacteria),urea cycle,pyrimidine deoxyribonucleotides de novo biosynthesis II,[2Fe-2S] iron-sulfur cluster biosynthesis,"trans, trans-farnesyl diphosphate biosynthesis",2-methylcitrate cycle I,reductive monocarboxylic acid cycle,L-citrulline degradation,NAD phosphorylation and dephosphorylation,superoxide radicals degradation,L-asparagine biosynthesis II,UDP-N-acetyl-alpha-D-mannosaminouronate biosynthesis,L-threonine biosynthesis,thioredoxin pathway,CMP phosphorylation,xylose degradation I,citrate degradation,N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis,glutaminyl-tRNAgln biosynthesis via transamidation,bis(guanylyl molybdenum cofactor) biosynthesis,arsenate detoxification II (glutaredoxin),NADH repair,L-arginine biosynthesis II (acetyl cycle),L-homoserine biosynthesis,siroheme biosynthesis,glycine cleavage,L-leucine biosynthesis,chorismate biosynthesis from 3-dehydroquinate,preQ0 biosynthesis,2-oxoisovalerate decarboxylation to isobutanoyl-CoA,L-tryptophan biosynthesis,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis,L-valine biosynthesis,L-serine biosynthesis,L-cysteine biosynthesis I,adenine salvage,UMP biosynthesis,UTP and CTP de novo biosynthesis,L-histidine biosynthesis,tRNA charging,L-asparagine biosynthesis III (tRNA-dependent),myo-inositol biosynthesis,phosphatidylethanolamine biosynthesis I,nitrogen fixation I (ferredoxin),S-methyl-5'-thioadenosine degradation II,guanylyl molybdenum cofactor biosynthesis,pyrimidine nucleobases salvage I,UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose),L-homocysteine biosynthesis,menaquinol-8 biosynthesis,L-asparagine biosynthesis I,PRPP biosynthesis I,adenosine ribonucleotides de novo biosynthesis,"di-trans,poly-cis-undecaprenyl phosphate biosynthesis",glycolysis I (from glucose 6-phosphate),gluconeogenesis I,formaldehyde assimilation II (RuMP Cycle),6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,flavin biosynthesis I (bacteria and plants),L-ornithine biosynthesis I,phosphopantothenate biosynthesis I,creatinine degradation I,queuosine biosynthesis,sulfolactate degradation III,L-malate degradation II,putrescine biosynthesis I,L-arginine degradation III (arginine decarboxylase/agmatinase pathway),L-phenylalanine degradation I (aerobic),L-isoleucine biosynthesis IV,formaldehyde oxidation V (H4MPT pathway),inosine-5'-phosphate biosynthesis I,CMP-pseudaminate biosynthesis,S-adenosyl-L-methionine cycle II,UTP and CTP dephosphorylation I,4-aminobenzoate biosynthesis,methylglyoxal degradation I,triacylglycerol degradation,ectoine biosynthesis,trehalose biosynthesis I,L-alanine degradation IV,glutathione biosynthesis,fatty acid elongation -- saturated,stearate biosynthesis II (bacteria and plants),gondoate biosynthesis (anaerobic),tetrapyrrole biosynthesis I (from glutamate),thymine degradation,uracil degradation I (reductive),adenosylcobalamin salvage from cobinamide II,pyridoxal 5'-phosphate salvage I,L-tyrosine biosynthesis I,adenosine deoxyribonucleotides de novo biosynthesis II,guanosine deoxyribonucleotides de novo biosynthesis II,coenzyme A biosynthesis I,(R)-acetoin biosynthesis II,acyl-CoA hydrolysis,palmitate biosynthesis II (bacteria and plants),formate oxidation to CO2,L-glutamine degradation II,L-glutamate biosynthesis I,menaquinol-7 biosynthesis,pseudouridine degradation,3-dehydroquinate biosynthesis I,2-oxoglutarate decarboxylation to succinyl-CoA,L-selenocysteine biosynthesis I (bacteria),menaquinol-9 biosynthesis,menaquinol-6 biosynthesis,phosphate acquisition,methanogenesis from H2 and CO2,coenzyme A biosynthesis II (mammalian),pyrimidine deoxyribonucleosides degradation,glutathione-glutaredoxin redox reactions,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)","3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)",sulfolactate degradation II,"cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",NAD biosynthesis III,glycine biosynthesis III,TCA cycle VIII (helicobacter),acetate formation from acetyl-CoA II,glutathione-peroxide redox reactions,L-threonine degradation II,biotin biosynthesis from 8-amino-7-oxononanoate I,L-lactaldehyde degradation (anaerobic),8-amino-7-oxononanoate biosynthesis III,parathion degradation,paraoxon degradation,TCA cycle I (prokaryotic),allantoin degradation to ureidoglycolate I (urea producing),thiosulfate disproportionation III (rhodanese),UDP-glucose biosynthesis,fatty acid biosynthesis initiation II,incomplete reductive TCA cycle,selenate reduction,geranylgeranyl diphosphate biosynthesis,guanine and guanosine salvage III,mannosylglycerate biosynthesis I,citrate lyase activation,formaldehyde assimilation I (serine pathway),L-alanine biosynthesis II,L-serine degradation,pyruvate fermentation to propanoate I,pyrimidine deoxyribonucleosides salvage,lipoate salvage I,pyrimidine deoxyribonucleotides de novo biosynthesis III,glycogen degradation II,L-proline degradation,L-asparagine degradation I,glycerophosphodiester degradation,hydrogen production V,xanthine and xanthosine salvage,spermidine biosynthesis I,urea degradation I,lipoate biosynthesis and incorporation II,phenylmercury acetate degradation,adenosylcobalamin salvage from cobalamin,acetoin degradation,sulfur reduction II (via polysulfide),4-hydroxyphenylpyruvate biosynthesis,inosine-5'-phosphate biosynthesis III,L-phenylalanine biosynthesis I,4-aminobutanoate degradation III,glycerol degradation I,sulfur reduction I,thiamine formation from pyrithiamine and oxythiamine (yeast),creatinine degradation II,glycolysis V (Pyrococcus),GDP-mannose biosynthesis,porphyran degradation,tetrahydrofolate biosynthesis,thiamine salvage IV (yeast),agarose degradation,pyruvate decarboxylation to acetyl CoA,base-degraded thiamine salvage,lactose degradation III,pyruvate fermentation to ethanol III,N-acetylglucosamine degradation I,ethanol degradation II,2-O-alpha-mannosyl-D-glycerate degradation,kojibiose degradation,sulfate activation for sulfonation,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",L-methionine biosynthesis I,Calvin-Benson-Bassham cycle,anhydromuropeptides recycling,adenine and adenosine salvage I,adenine and adenosine salvage II,heme biosynthesis II (anaerobic),glycerol-3-phosphate to cytochrome bo oxidase electron transfer,glycogen biosynthesis I (from ADP-D-Glucose),phosphopantothenate biosynthesis III,fucose degradation,spermidine biosynthesis III,proline to cytochrome bo oxidase electron transfer,NADH to cytochrome bo oxidase electron transfer I,NADH to cytochrome bd oxidase electron transfer I,"2,3-dihydroxybenzoate biosynthesis",fructose degradation,D-galactose degradation I (Leloir pathway),cyclopropane fatty acid (CFA) biosynthesis,NAD salvage pathway IV,chitobiose degradation,D-sorbitol degradation I,maltose degradation,spermine biosynthesis,pyruvate fermentation to acetone,mevalonate degradation,succinate to cytochrome bd oxidase electron transfer,"formate assimilation into 5,10-methylenetetrahydrofolate",fatty acid beta-oxidation I,pentose phosphate pathway (non-oxidative branch),autoinducer AI-2 degradation,"5,6-dimethylbenzimidazole biosynthesis I (aerobic)",L-glutamate degradation II,sulfate reduction III (assimilatory),urea degradation II,N10-formyl-tetrahydrofolate biosynthesis,4-aminobutanoate degradation I,adenosine nucleotides degradation II,adenine and adenosine salvage V,ppGpp biosynthesis,D-malate degradation,L-dopachrome biosynthesis,L-glutamate degradation VI (to pyruvate),NAD salvage pathway II,D-fructuronate degradation,"cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)",purine deoxyribonucleosides salvage,"fatty acid beta-oxidation III (unsaturated, odd number)",oleate beta-oxidation,L-cysteine degradation II,lipoate biosynthesis and incorporation I,aromatic biogenic amine degradation (bacteria),glyoxylate cycle,oxidized GTP and dGTP detoxification,L-threonine degradation III (to methylglyoxal),trehalose biosynthesis V,phenylethylamine degradation I,pyrimidine ribonucleosides salvage II,fluoroacetate degradation,pyridoxal 5'-phosphate biosynthesis II,pyrimidine ribonucleosides salvage III,guanosine nucleotides degradation III,adenine and adenosine salvage III,D-galactarate degradation II,purine deoxyribonucleosides degradation I,cyanate degradation,arsenite oxidation II (respiratory),oxalate degradation II,D-galactonate degradation,beta-D-glucuronide and D-glucuronate degradation,formaldehyde oxidation II (glutathione-dependent),propanoyl CoA degradation I,benzoate degradation II (aerobic and anaerobic),D-galacturonate degradation I,phospholipases,"1,4-dihydroxy-2-naphthoate biosynthesis",D-arginine degradation,L-idonate degradation,hydrogen production II,"hydrogen oxidation II (aerobic, NAD)",sulfoquinovosyl diacylglycerol biosynthesis,melibiose degradation,succinate to cytochrome bo oxidase electron transfer,tetrathionate oxidation,hyaluronan degradation,TCA cycle II (plants and fungi),glycolysis III (from glucose),pyrimidine ribonucleosides degradation,trehalose degradation VI (periplasmic),trehalose degradation II (trehalase),acetone degradation II (to acetoacetate),pyrimidine deoxyribonucleotides dephosphorylation,demethylmenaquinol-8 biosynthesis I,L-lysine degradation I,L-arginine biosynthesis III (via N-acetyl-L-citrulline),cytidylyl molybdenum cofactor biosynthesis,ribose degradation,myo-inositol degradation I,sulfate reduction V (dissimilatory),L-histidine degradation I,sulfite oxidation III,sulfate reduction IV (dissimilatory),L-isoleucine degradation I,palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),beta-alanine biosynthesis III,aerobic respiration I (cytochrome c),tetrathionate reduction I (to thiosulfate),formaldehyde oxidation I,(R)-cysteate degradation,pyruvate fermentation to lactate,pyrimidine ribonucleosides salvage I,octaprenyl diphosphate biosynthesis,hydrogen oxidation I (aerobic),hydrogen to fumarate electron transfer,polyhydroxybutanoate biosynthesis,mixed acid fermentation,alginate degradation,carbazole degradation,diphenyl ethers degradation,L-tryptophan degradation I (via anthranilate),glycerol-3-phosphate to fumarate electron transfer,L-lysine biosynthesis I,phosphatidylcholine biosynthesis VI,demethylmenaquinol-9 biosynthesis,demethylmenaquinol-6 biosynthesis I,methylphosphonate degradation I,urate degradation to allantoin I,"3,4-dichlorotoluene degradation","4,5-dichlorocatechol degradation",dimethyl sulfide degradation II (oxidation),L-alanine biosynthesis I,glutaryl-CoA degradation,"2,4-dichlorotoluene degradation",inosine-5'-phosphate biosynthesis II,"2,5-dichlorotoluene degradation",5-chloro-3-methyl-catechol degradation,folate polyglutamylation,octane oxidation,folate transformations I,GDP-L-fucose biosynthesis I (from GDP-D-mannose),fructan biosynthesis,glycerol degradation II,reductive acetyl coenzyme A pathway I (homoacetogenic bacteria),glucose and glucose-1-phosphate degradation,L-tryptophan degradation II (via pyruvate),urate biosynthesis/inosine 5'-phosphate degradation,NAD phosphorylation and transhydrogenation,chlorinated phenols degradation,gellan degradation,TCA cycle IV (2-oxoglutarate decarboxylase),S-methyl-5'-thioadenosine degradation III,beta-carotene biosynthesis,"1,2-dichloroethane degradation",glycerol degradation V,"L-1,2-propanediol degradation",ethanolamine utilization,nitrate reduction VI (assimilatory),phenylacetate degradation I (aerobic),xylose degradation III,cellulose biosynthesis,glucose degradation (oxidative),L-arabinose degradation I,sucrose degradation III (sucrose invertase),Entner-Doudoroff pathway I,D-sorbitol degradation II,hydrogen production III,L-cysteine biosynthesis III (from L-homocysteine),8-amino-7-oxononanoate biosynthesis I,pyridoxal 5'-phosphate biosynthesis I,hydrogen production VI,phosphatidylcholine biosynthesis V,L-lysine biosynthesis III,adenine and adenosine salvage VI,mannosylglucosylglycerate biosynthesis I,glucosylglycerate biosynthesis I,glycine betaine biosynthesis IV (from glycine),sulfate reduction II (assimilatory),putrescine biosynthesis III,acetate formation from acetyl-CoA I,L-methionine degradation II,NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde,putrescine biosynthesis IV,nylon-6 oligomer degradation,thiazole biosynthesis I (facultative anaerobic bacteria),2-aminoethylphosphonate degradation I,S-methyl-5'-thioadenosine degradation IV,heptaprenyl diphosphate biosynthesis,L-histidine degradation III,autoinducer AI-1 biosynthesis,S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation,trehalose biosynthesis IV,hexaprenyl diphosphate biosynthesis,putrescine degradation I,L-selenocysteine biosynthesis II (archaea and eukaryotes),alpha-diglucosyldiacylglycerol biosynthesis,thio-molybdenum cofactor biosynthesis
4,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.25,1.0,1.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,1.0,0.5,0.25,0.75,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.75,0.5,0.25,0.5,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.75,1.0,0.5,1.0,0.25,0.25,0.25,1.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.25,1.0,1.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.5,0.25,0.25,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
